game_id|game_date|visit_id|home_id|visit_scores|home_scores|attendance|officials
1811459|02/22/2020 12:00 PM|486878|486770|['34', '30', '64']|['31', '30', '61']|10627|['John Gaffney', 'Chris Rastatter', 'Joe DeRosa']
1811436|02/22/2020 12:00 PM|486742|486843|['33', '33', '66']|['26', '41', '67']|6096|['Billy Dunlap', 'James Barker', 'Sidney Cohen']
1811465|02/22/2020 12:00 PM|486693|486800|['32', '43', '75']|['39', '35', '74']|4966|['Robert Felder', 'Jose Carrion', 'Mike Nance']
1811461|02/22/2020 12:00 PM|486898|486976|['29', '43', '72']|['43', '41', '84']|12805|['Clarence Armstrong', 'Brent  Hampton', 'Jeff Anderson']
1811464|02/22/2020 12:00 PM|486857|486821|['32', '46', '78']|['31', '31', '62']|4722|['Tim Smith', 'Keith Fogleman', 'Kenneth Clark']
1811460|02/22/2020 12:00 PM|486707|486971|['31', '28', '59']|['29', '27', '56']|10133|['Terry Wymer', 'Mike Stephens', 'Jamie Luckie']
1811463|02/22/2020 01:00 PM|486916|486764|['33', '35', '68']|['35', '43', '78']|19200|['Wil Howard', 'Steven Anderson', 'Chuck Jones']
1967709|02/22/2020 01:00 PM|486911|486665|['33', '28', '61']|['25', '28', '53']|3203|['John Hampton', 'Mick Fieldbinder', 'Chase Vaden']
1811467|02/22/2020 01:00 PM|486927|486705|['35', '36', '71']|['38', '30', '68']|2590|['Darren Drake', 'Zelton Steed', 'Archibald Whaley']
1811490|02/22/2020 01:00 PM|486832|486768|['33', '22', '55']|['22', '42', '64']|5921|['Brad Clauss', 'Jabir Walker', 'Scott Siville']
1811496|02/22/2020 01:00 PM|486853|486720|['43', '44', '87']|['29', '52', '81']|3493|['Lee Klutz', 'Adam Flore', 'Kellen Miliner']
1811500|02/22/2020 01:30 PM|486697|486696|['29', '40', '6', '75']|['35', '34', '17', '86']|4636|['Nathan Hall', 'Sean Campbell', 'Guy Pagano']
1811470|02/22/2020 02:00 PM|486713|486683|['31', '24', '5', '60']|['29', '26', '12', '67']|6290|['Brooks Wells', 'Gary Maxwell', 'John Higgins']
1811474|02/22/2020 02:00 PM|486860|486905|['23', '36', '59']|['27', '33', '60']|17735|['Lamar Simpson', 'Todd Austin', 'Don Daily']
1811491|02/22/2020 02:00 PM|486687|486877|['42', '28', '70']|['23', '36', '59']|9700|['Rodrick Dixon', 'Bert Smith', 'Kipp Kissinger']
1811433|02/22/2020 02:00 PM|486827|486818|['38', '32', '70']|['36', '44', '80']|13407|['Jeff Pon', 'Trey Styons', 'Leslie Jones']
1811527|02/22/2020 02:00 PM|486953|486728|['34', '27', '61']|['20', '39', '59']|4213|"['Ron  Tyburski', ""Andy  O'Brien"", 'Brian McNutt']"
1811530|02/22/2020 02:00 PM|486653|486807|['36', '38', '74']|['33', '38', '71']|1127|['Michael Terry', 'Peter Juzenas', 'Garrick Shannon']
1811539|02/22/2020 02:00 PM|486731|486691|['30', '41', '71']|['40', '44', '84']|2511|['Chris  Slattery', 'JD  Ralls', 'Louie Andrakakos']
1811540|02/22/2020 02:00 PM|486948|486825|['36', '41', '77']|['34', '34', '68']|1594|['Edward Corbett', 'Tim Smith', 'Anthony Franklin']
1811542|02/22/2020 02:00 PM|486690|486717|['28', '40', '68']|['29', '30', '59']|2264|['Bryan Anslinger', 'Matt Morales', 'Tim Stewart']
1811554|02/22/2020 02:00 PM|486910|486977|['36', '35', '71']|['21', '42', '63']|14804|['Courtney  Green', 'Rob Riley', 'Bill Elk']
1811559|02/22/2020 02:30 PM|486703|486726|['30', '34', '64']|['21', '34', '55']|10647|['Bo Boroski', 'Matt Potter', 'Pat Driscoll']
1811452|02/22/2020 03:00 PM|486930|486715|['41', '52', '93']|['39', '47', '86']|841|['Brian McAnally', 'Michael Swoboda', 'John Yorkovich']
1811524|02/22/2020 03:00 PM|486670|486947|['43', '34', '77']|['41', '42', '83']|3363|['Coy Gammon', 'Chris Ford', 'Brent Dugas']
1811529|02/22/2020 03:00 PM|486923|486663|['36', '23', '59']|['19', '39', '58']|747|['Patrick Rock', 'Bobby Daw', 'Steven Honacki']
1811544|02/22/2020 03:00 PM|486847|486686|['39', '42', '81']|['22', '39', '61']|1875|['Stephne Orkus', 'Landon Brandes', 'Tim Fitzgerald']
1811548|02/22/2020 03:00 PM|486829|486996|['42', '38', '80']|['42', '32', '74']|511|['Matthew Martinez', 'Byron Evans', 'Bruce Benedict']
1811656|02/22/2020 03:00 PM|486677|486920|['39', '24', '63']|['37', '29', '66']|2348|['Barry Mathis', 'Connor Mooney', 'Romonte Dishman']
1967698|02/22/2020 03:00 PM|486889|486946|['32', '41', '73']|['36', '35', '71']|4277|['Steve  Divine', 'John St. Clair', 'Kerry Sitton']
1811577|02/22/2020 03:00 PM|486724|486806|['36', '30', '15', '81']|['30', '36', '8', '74']|2169|['Brandon Cruz', 'Ed Phillips', 'Leon Wilson']
1811556|02/22/2020 03:05 PM|487001|486802|['46', '49', '95']|['19', '34', '53']|368|['Joe  Wilbert III', 'Rob Kruger', 'Brent Meaux']
1811558|02/22/2020 03:30 PM|486913|486682|['30', '45', '75']|['36', '51', '87']|8122|['R.B. Clyburn', 'Josue Nieves', 'Byron Jarrett']
1811557|02/22/2020 03:30 PM|486894|486668|['23', '39', '62']|['41', '33', '74']|4251|['Roland Simmons', 'Jeff Mallham', 'Jeff Campbell']
1811444|02/22/2020 04:00 PM|486733|486749|['31', '49', '80']|['38', '54', '92']|5236|['Chad Shepherd', 'Ron Brokenbrough', 'Jimmy Casas']
1811503|02/22/2020 04:00 PM|487000|486809|['43', '28', '71']|['40', '38', '78']|4588|['Rob Kueneman', 'Kelly Pfeifer', 'D.G. Nelson']
1811778|02/22/2020 04:00 PM|486654|486771|['28', '30', '7', '65']|['29', '29', '11', '69']|804|['Emanuel Upton', 'Cedric Bennett', 'Calvin McShelby']
1811777|02/22/2020 04:00 PM|486706|486826|['25', '39', '64']|['51', '37', '88']|9314|['Tommy Morrissey', 'Mark Schnur', 'Ron Groover']
1811767|02/22/2020 04:00 PM|486902|486942|['26', '29', '55']|['40', '34', '74']|1287|['Hassiba Braggs', 'Freddie Williams', 'Lionel Butler']
1811762|02/22/2020 04:00 PM|486881|486845|['39', '33', '72']|['25', '37', '62']|4019|['Michael Luckie', 'Steve McJunkins', 'Donnie Eppley']
1811754|02/22/2020 04:00 PM|486692|486760|['32', '27', '59']|['27', '41', '68']|2137|['Kevin Raher', 'Hunter Allen', 'Brian Shey']
1811752|02/22/2020 04:00 PM|486854|486772|['31', '44', '75']|['44', '30', '74']|2911|['Kevin Ferguson', 'Justin Simon', 'Matt Dorn']
1811747|02/22/2020 04:00 PM|486903|486842|['24', '33', '57']|['21', '28', '49']|1560|['Alfred Smith', 'Nathan Farrell', 'Wallace Rutecki']
1811743|02/22/2020 04:00 PM|486820|486813|['44', '42', '86']|['40', '58', '98']|2436|['William Humes', 'Sean Gaskins', 'Leon Sandiford']
1811723|02/22/2020 04:00 PM|486861|486941|['35', '32', '67']|['32', '39', '71']|3780|['Cleveland Rogers', 'Dwayne Carnes', 'Howard Davis']
1811543|02/22/2020 04:00 PM|486725|486695|['31', '47', '78']|['30', '42', '72']|1529|['Kerby Sitton', 'Marques Pettigrew', 'Rick Bastell']
1811547|02/22/2020 04:00 PM|486795|486810|['26', '44', '70']|['29', '34', '63']|11214|['Anthony Jordan', 'Randy McCall', 'Mike Reed']
1811568|02/22/2020 04:00 PM|486961|486960|['36', '30', '66']|['42', '41', '83']|10252|['Bret  Smith', 'Rick Crawford', 'Doug Sirmons']
1811644|02/22/2020 04:00 PM|486939|486729|['18', '47', '65']|['41', '43', '84']|2912|['Jaston Carter', 'Derek Schulte', 'Chris Kespohl']
1811437|02/22/2020 04:00 PM|486907|486752|['24', '41', '65']|['36', '39', '75']|4405|[]
1811440|02/22/2020 04:00 PM|486925|486890|['23', '32', '55']|['36', '36', '72']|21079|"['Tim Clougherty', ""Brian O'Connell"", 'Mike Eades']"
1811454|02/22/2020 04:00 PM|486940|486837|['19', '44', '63']|['37', '29', '66']|1717|['Keith Bennett', 'Zakee Cook', 'Carl Blair']
1811695|02/22/2020 04:00 PM|486840|486943|['27', '40', '67']|['32', '29', '61']|17444|['Jerry Heater', 'Lee Cassell', 'Roger Ayers']
1811701|02/22/2020 04:00 PM|486748|486934|['35', '20', '55']|['24', '15', '39']|735|['Steven Perry', 'Antonie  Dawkins', 'Tom Kenny']
1811702|02/22/2020 04:00 PM|486719|486876|['38', '40', '78']|['31', '43', '74']|3125|['Mike Millione', 'Nick Heater', 'Jon Wall']
1811705|02/22/2020 04:00 PM|486849|486675|['38', '34', '72']|['27', '52', '79']|26661|['Justin  Porterfield', 'Jeb Hartness', 'Mike Roberts']
1811667|02/22/2020 04:12 PM|486738|486866|['30', '42', '72']|['35', '42', '77']|2040|['Michael Kitts', 'Eric Curry', 'Lamont Simpson']
1811671|02/22/2020 04:15 PM|486767|486830|['35', '38', '7', '80']|['34', '39', '10', '83']|1633|['Greg Rennegarbe', 'Kelly Davis', 'Tariq Lucas']
1811456|02/22/2020 04:30 PM|486824|486864|['32', '21', '53']|['29', '28', '57']|5063|['James Durham', 'Dave Cusick', 'Ford Branch Jr.']
1811786|02/22/2020 04:30 PM|486743|486979|['30', '30', '60']|['40', '41', '81']|2010|['Rusty Phillips', 'Donta Carter', 'Chase Shaw']
1811689|02/22/2020 04:30 PM|486937|486904|['43', '39', '82']|['37', '40', '77']|2221|['Nomi  Kidwai', 'Denny George', 'Travis Motal']
1811783|02/22/2020 04:30 PM|486906|486679|['38', '47', '85']|['29', '51', '80']|3146|['Davis  Maxwell', 'T Hall', 'Glenn Tuitt']
1811782|02/22/2020 04:30 PM|486991|486844|['24', '31', '55']|['29', '33', '62']|5649|['Scott Arbogast', 'Tony  Crisp', 'DJ Carstensen']
1811448|02/22/2020 04:30 PM|486959|486776|['39', '22', '61']|['24', '38', '62']|3795|['Michael Griffith', 'Edwin Young', 'Greg Langsdorf']
1811687|02/22/2020 04:30 PM|486801|486951|['27', '45', '9', '81']|['32', '40', '10', '82']|3016|['Keith Lewis', 'Todd Von Sossan', 'Dan Dorian']
1811784|02/22/2020 04:30 PM|486735|486924|['35', '29', '64']|['25', '50', '75']|2578|['Kyle Regetz', 'Corey Haney', 'Sean Lineberger']
1811453|02/22/2020 05:00 PM|486790|486863|['28', '39', '67']|['19', '37', '56']|974|['Matthew Rukasin', 'Travis Schatzman', 'Gregg Morstein']
1811706|02/22/2020 05:00 PM|486765|486763|['37', '44', '81']|['35', '43', '78']|2815|['Wesley Ford', 'Keith Patterson', 'Sean Casady']
1811714|02/22/2020 05:00 PM|486751|486660|['42', '33', '75']|['28', '41', '69']|816|['Kevin McGill', 'Lucas Santos', 'Henry Howard']
1811736|02/22/2020 05:00 PM|486659|486678|['31', '31', '62']|['35', '36', '71']|1847|['Jason Garretson', 'Alex Manuel', 'Brett Miles']
1811757|02/22/2020 05:00 PM|486848|486669|['38', '38', '76']|['46', '40', '86']|2718|['Chris King', 'John Dillon', 'Nathan Bemis']
1811759|02/22/2020 05:00 PM|486681|486874|['25', '33', '58']|['36', '36', '72']|1752|['Gabe  Tucker', 'Chris Balunek', 'James Hicks']
1811771|02/22/2020 05:00 PM|486684|486914|['40', '54', '94']|['42', '50', '92']|987|['Mickey Cunningham-R', 'George Render-U1', 'Unice Washington-U2']
1811788|02/22/2020 05:00 PM|486747|486740|['41', '33', '74']|['50', '32', '82']|2221|['Grant Todey', 'Shane Land', 'Jon Broska']
1811799|02/22/2020 05:00 PM|486797|486732|['27', '34', '61']|['34', '39', '73']|1121|['Dave Davis', 'Devyn Page', 'Kurt Tackett']
1811555|02/22/2020 05:05 PM|486949|486833|['34', '36', '70']|['40', '40', '80']|1577|['Mike Ojeda', 'Randy Richardson', 'Ryan McDaniel']
1811779|02/22/2020 05:15 PM|486672|486741|['42', '38', '80']|['30', '26', '56']|691|['Doug Gerge', 'Brad Fowler', 'Adrian Judie']
1811808|02/22/2020 05:30 PM|486980|486817|['30', '38', '7', '75']|['38', '30', '9', '77']|4597|['Greg Evans', 'Tim  Comer', 'Sean Hull']
1811787|02/22/2020 05:30 PM|486746|486883|['23', '39', '62']|['34', '45', '79']|2841|['Collin Dotson', 'Jeffery Johnson', 'Ross Cullins']
1811781|02/22/2020 06:00 PM|486734|486875|['23', '32', '55']|['37', '32', '69']|734|['Matt Jarman', 'Michael  Wallace', 'Arthur Vaulk']
1811446|02/22/2020 06:00 PM|486805|486774|['41', '41', '82']|['29', '35', '64']|6431|['Tony Chiazza', 'Raymie Styons', 'Brian Dorsey']
1811434|02/22/2020 06:00 PM|486841|486880|['31', '28', '59']|['31', '34', '65']|20489|['William Covington', 'Ted Valentine', 'Joe Lindsay']
1811573|02/22/2020 06:00 PM|486792|486711|['26', '26', '52']|['43', '44', '87']|8873|['Paul Szelc', 'Olandis Poole', 'Tony  Padilla']
1811790|02/22/2020 06:00 PM|486685|486871|['51', '36', '87']|['35', '22', '57']|14278|['Darron George', 'Antinio Petty', 'Keith Kimble']
1811449|02/22/2020 06:00 PM|486970|486999|['27', '31', '3', '61']|['28', '30', '5', '63']|2937|['Coban Lopez', 'Rick Randall', 'Gregory Nixon']
1811798|02/22/2020 06:00 PM|486850|486701|['32', '48', '80']|['40', '38', '78']|10378|['Rob Rorke', 'Bart Lenox', 'Pat Adams']
1811793|02/22/2020 06:00 PM|486666|486754|['23', '33', '56']|['22', '22', '44']|1290|['Damien Richard', 'Michael Kolen', 'Bharat Ramnanan']
1811789|02/22/2020 06:00 PM|486664|486694|['26', '31', '57']|['33', '46', '79']|4690|['Bill  Jacobson', 'Patrick Evans', 'Tony Greene']
1811818|02/22/2020 06:00 PM|486779|486814|['25', '20', '45']|['34', '29', '63']|628|['Adam Vandenburgh', 'Brandon Williams', 'Brian Zink']
1811801|02/22/2020 06:30 PM|486859|486995|['28', '45', '73']|['34', '43', '77']|2049|['James Ford', 'Luke Chittum', 'Kelly Hunt']
1811450|02/22/2020 06:30 PM|486758|486753|['36', '25', '61']|['28', '43', '71']|1012|[]
1811804|02/22/2020 06:30 PM|486873|486852|['27', '34', '61']|['34', '29', '63']|1155|['Erroll Lewis', 'Kevin  Chambliss', 'Bruce  Bell']
1811819|02/22/2020 06:30 PM|486982|486987|['32', '39', '71']|['40', '35', '75']|5480|['Tim Kelly', 'Paul Faia', 'Dwayne Gladden']
1967658|02/22/2020 07:00 PM|486926|486716|['33', '39', '72']|['27', '43', '70']|5391|['Joey Richardson', 'Chance Moore', 'Craig Murley']
1811457|02/22/2020 07:00 PM|486981|486688|['32', '30', '62']|['19', '49', '68']|4139|"['Tim Gattis', ""Rick O'Neill"", 'Andrew Walton']"
1811707|02/22/2020 07:00 PM|486856|486788|['24', '36', '60']|['34', '30', '64']|2100|['Andy Cohn', 'Glen  Mayberry', 'Tom Nally']
1811834|02/22/2020 07:00 PM|486969|486855|['33', '32', '65']|['27', '42', '69']|1636|['Evan Burroughs', 'Casey Kett', 'Doug Aprahamian']
1811839|02/22/2020 07:00 PM|486975|486816|['33', '32', '65']|['24', '38', '62']|915|['Jawaan Williams', 'Josh Burton', 'Phil Sallustio']
1811836|02/22/2020 07:00 PM|486730|486928|['32', '23', '55']|['34', '34', '68']|3557|['JW Lucas', 'Ryan Sassano', 'Jeremy Mosier']
1811835|02/22/2020 07:00 PM|486673|486885|['17', '32', '49']|['34', '43', '77']|6762|['Jason Deering', 'Brian Hagedorn', 'Clyde Owens']
1811840|02/22/2020 07:00 PM|486744|486831|['42', '41', '83']|['30', '40', '70']|2658|['Chris Hudson', 'Eric Mims', 'Grant Tyler']
1811445|02/22/2020 07:00 PM|486727|486811|['44', '39', '83']|['28', '37', '65']|2065|['Johnee Gleich', 'Mikerlange Fleury', 'Tony Meeks']
1967703|02/22/2020 07:00 PM|486962|486899|['31', '35', '66']|['34', '40', '74']|5916|['Tony Henderson', 'Shane Staggs', 'Blake Harris']
1967692|02/22/2020 07:00 PM|486756|486838|['35', '23', '58']|['33', '32', '65']|914|['Kevin Mathis', 'Tommy Short', 'Isaac Barnett']
1811821|02/22/2020 07:00 PM|486900|486702|['36', '30', '66']|['33', '31', '64']|3266|['Rob Sneddon', 'Tommy Deneen', 'Michael Fortunato']
1811847|02/22/2020 07:00 PM|486745|486887|['20', '34', '54']|['23', '34', '57']|1672|[]
1811826|02/22/2020 07:00 PM|486933|486757|['35', '33', '68']|['26', '30', '56']|1925|"['Ryan Corbett', 'John Floyd', ""Kevin O'Connell""]"
1811842|02/22/2020 07:00 PM|486895|486674|['22', '24', '46']|['26', '28', '54']|2928|['Justin Shamion', 'Luke Schumer', 'Chris Beaver']
1811785|02/22/2020 07:30 PM|486931|486997|['37', '29', '66']|['25', '38', '63']|12414|"[""Tom O'Neill"", 'Nate Harris', 'Casey McClellan']"
1811855|02/22/2020 07:30 PM|486804|486714|['35', '49', '84']|['39', '57', '96']|3497|['Chris McCurry', 'Nelson Santiago', 'David Carter']
1811823|02/22/2020 08:00 PM|486777|486700|['42', '36', '78']|['36', '54', '90']|3237|['Gene Grimshaw', 'Ed Crenshaw', 'Ray Natili']
1811814|02/22/2020 08:00 PM|486964|486761|['40', '33', '73']|['37', '37', '74']|9688|['Larry Scirotto', 'Michael Irving', 'Gerry Pollard']
1811442|02/22/2020 08:00 PM|486998|486993|['34', '29', '63']|['38', '54', '92']|3500|['Jim Schipper', 'Ken Ditty', 'Frank Harvey III']
1811873|02/22/2020 08:00 PM|486888|486655|['44', '42', '86']|['37', '43', '80']|15979|['Doug Shows', 'K.B. Burdett Jr.', 'AJ Desai']
1811849|02/22/2020 08:00 PM|486944|486945|['38', '30', '68']|['36', '35', '71']|2686|['Frank Spencer', 'Doran Gotschall', 'Darryl Smith']
1811852|02/22/2020 08:30 PM|486755|486915|['45', '58', '103']|['31', '47', '78']|8393|['Gerald Williams', 'Jason Baker', 'Randy Heimerman']
1811828|02/22/2020 09:00 PM|486667|486712|['27', '44', '71']|['39', '43', '82']|6141|['Dan  Church', 'Jon  Stigliano', 'Mark Riggs']
1811830|02/22/2020 09:00 PM|486919|486918|['28', '31', '59']|['20', '34', '54']|6570|['Doug Sturdivan', 'Ian  Caldwell', 'Ryan  Holmes']
1811872|02/22/2020 09:00 PM|486846|486819|['36', '32', '68']|['36', '38', '74']|6045|['Earl Walton', 'Jeffery Clark', 'James Breeding']
1811848|02/22/2020 09:00 PM|486950|486862|['49', '36', '85']|['36', '36', '72']|1405|['Jason Horsley', 'Mark Cook', 'Winston  Stith']
1811845|02/22/2020 09:00 PM|486967|486935|['25', '37', '62']|['39', '39', '78']|11680|['John Paul Guerrero', 'Marc Beasley', 'Ruben Ramos']
1811455|02/22/2020 09:50 PM|486974|486737|['28', '41', '69']|['34', '27', '61']|1465|[]
1811447|02/22/2020 10:00 PM|486794|486789|['45', '42', '87']|['35', '29', '64']|1544|['Jeff Wooten', 'Bill Vinovich', 'Deldre Carr']
1811829|02/22/2020 10:00 PM|486793|486791|['26', '30', '56']|['31', '39', '70']|2219|['Martin Cichocki', 'Thomas Nunez', 'Kevin Brill']
1811838|02/22/2020 10:00 PM|486785|486736|['25', '29', '54']|['25', '44', '69']|999|['Lewis Garrison', 'SirAllen  Conner', 'Daryl Gelinas']
1811870|02/22/2020 10:00 PM|486965|486762|['36', '28', '9', '73']|['33', '31', '8', '72']|14644|['mike Scyphers', 'Bob Staffen', 'Michael Greenstein']
1811822|02/22/2020 10:00 PM|486786|486932|['43', '33', '76']|['42', '36', '78']|9155|"[""Mike O'Neill"", 'Kelly Self', 'Verne Harris']"
1811435|02/22/2020 10:00 PM|486851|486778|['38', '40', '78']|['46', '45', '91']|18987|['Brad Ferrie', 'Larry Spaulding', 'David Hall']
1811843|02/22/2020 10:00 PM|486796|486784|['24', '37', '61']|['16', '33', '49']|1935|['Earnest Kelley', 'Kurt Walker', 'Deron White']
1811451|02/22/2020 10:00 PM|486893|486973|['27', '39', '66']|['18', '40', '58']|2379|['Toby Doolittle', 'Klaus Endrissat', 'Jeff Ketchu']
1811438|02/22/2020 10:00 PM|486649|486966|['30', '44', '74']|['46', '41', '87']|3043|['Donn Berdahl', 'Scott Brown', 'Shawn Leigh']
1811541|02/23/2020 11:00 AM|486892|486882|['38', '32', '70']|['34', '34', '68']|1481|['Steven Perry, Jr.', 'Lionel Butler', 'Brian Zink']
1811880|02/23/2020 12:00 PM|486759|486775|['40', '20', '60']|['26', '38', '64']|934|['Evon Burroughs', 'Jose Carrion', 'Matt Smith']
1811885|02/23/2020 12:00 PM|486781|486884|['27', '33', '60']|['36', '33', '69']|1626|['John  Barley ', 'Andrew  Maira', 'Greg  Evans ']
1811878|02/23/2020 12:00 PM|486968|486868|['24', '36', '60']|['37', '31', '68']|17222|['Earl Walton', 'Eric Curry', 'D.J. Carstensen']
1811886|02/23/2020 12:00 PM|486676|486828|['36', '27', '63']|['37', '30', '67']|3695|['Owen Shortt', 'Vladimir Voyard-Tadal', 'Chuck Jones']
1811890|02/23/2020 01:00 PM|486723|486823|['48', '25', '73']|['38', '41', '79']|1247|['King Whetstone', 'Joshua White', 'Jonathan Campbell']
1811888|02/23/2020 01:00 PM|486986|486780|['49', '34', '83']|['37', '39', '76']|914|['Matt Dorn', 'Tommy Deneen', 'Matt Lavigne']
1811881|02/23/2020 01:00 PM|486985|486722|['26', '45', '71']|['39', '40', '79']|17287|['Courtney Green', 'Terry Wymer', 'Terry Oglesby']
1811889|02/23/2020 01:00 PM|486718|486803|['28', '36', '64']|['31', '36', '67']|12137|['Pat Driscoll', 'Ted Valentine', 'Joe Lindsay']
1811891|02/23/2020 02:00 PM|486798|486896|['18', '39', '57']|['34', '22', '56']|1347|"['Sean Campbell', 'Phil Sallustio Jr.', ""Andy O'Brien""]"
1811877|02/23/2020 02:00 PM|486662|486952|['34', '18', '52']|['26', '38', '64']|6497|['James Durham', 'Brooks Wells', 'Don Daily']
1811876|02/23/2020 02:00 PM|486867|486834|['20', '44', '64']|['26', '36', '62']|5447|['John Hampton', 'Jeb Hartness', 'Ray Natili']
1811895|02/23/2020 02:00 PM|486983|486994|['24', '30', '54']|['31', '42', '73']|842|['Luke Schumer', 'Brandon Cruz', 'Jeffrey Anderson']
1811901|02/23/2020 02:00 PM|486978|486917|['36', '42', '78']|['50', '39', '89']|2476|['Edwin Young', 'John Floyd', 'Ron Tyburski']
1811900|02/23/2020 02:00 PM|486652|486835|['27', '35', '62']|['32', '27', '59']|2479|['Donnie Eppley', 'Chris Beaver', 'Rob Riley']
1811899|02/23/2020 02:00 PM|486938|486897|['33', '21', '54']|['42', '34', '76']|1549|"['Justin Shamion', 'Rob Snedden', ""Kevin O'Connell""]"
1811898|02/23/2020 02:00 PM|486858|486808|['29', '31', '60']|['39', '51', '90']|985|['Josh Anderson', 'Dave Fernandez', 'Mike McCloskey']
1811896|02/23/2020 02:00 PM|486990|486651|['22', '43', '65']|['36', '45', '81']|14648|"['Clarence Armstrong', ""Brian O'Connell"", 'John Gaffney']"
1811893|02/23/2020 02:00 PM|486658|486812|['25', '46', '71']|['31', '47', '78']|9524|['Mike Nance', 'Steven Anderson', 'Ron  Groover']
1811892|02/23/2020 03:00 PM|486912|486955|['44', '39', '83']|['28', '29', '57']|5815|['Keith Kimble', 'Brian Dorsey', 'Bo Boroski']
1811904|02/23/2020 03:00 PM|486721|486957|['40', '31', '9', '8', '88']|['30', '41', '9', '12', '92']|3869|['Bobby  Daw', 'Steve Honacki', 'Bill Ek']
1811897|02/23/2020 03:00 PM|486657|486656|['34', '46', '80']|['32', '53', '85']|4572|['Darryl Smith', 'Frank Spencer', 'Bryan Anslinger']
1811903|02/23/2020 03:00 PM|487079|486922|['23', '34', '57']|['28', '37', '65']|2078|['Chris  Slattery', 'Jermaine Rogers', 'Tom Courtney']
1811905|02/23/2020 03:30 PM|486984|486836|['34', '36', '70']|['24', '51', '75']|1010|['Paul Faia', 'Jim Fox', 'Nathan Farrell']
1811902|02/23/2020 04:00 PM|486783|486815|['21', '38', '59']|['40', '41', '81']|18148|['James Breeding', 'Jeff Clark', 'Lamar Simpson']
1811907|02/23/2020 04:00 PM|486708|486988|['37', '21', '17', '75']|['31', '27', '13', '71']|513|['Mikerlange Fleury', 'Steven Ruppenthal', 'Wallace Rutecki, Jr.']
1811906|02/23/2020 04:00 PM|486901|486958|['33', '39', '72']|['40', '39', '79']|18809|['Mike Eades', 'Kelly Pfeifer', 'Larry Scirotto']
1811894|02/23/2020 04:00 PM|486936|486773|['26', '35', '61']|['37', '37', '74']|5809|['Michael Greenstein', 'Chris Rastatter', 'Randy McCall']
1811875|02/23/2020 04:00 PM|486886|486989|['32', '39', '71']|['36', '38', '74']|1628|['JD Ralls', 'Mike Palau', 'Tony  Chiazza']
1811911|02/23/2020 06:00 PM|486908|486956|['29', '42', '71']|['48', '39', '87']|7351|['Bill Covington Jr.', 'Doug Shows', 'Bert Smith']
1811910|02/23/2020 07:00 PM|486661|486699|['28', '37', '65']|['34', '45', '79']|9765|['Mike Scyphers', 'Gerry Pollard', 'Tony Padilla']
1811909|02/23/2020 08:00 PM|486671|486710|['36', '39', '75']|['29', '28', '57']|3618|['Paul Szelc', 'Mike Reed', 'David  Hall']
1811912||486820|486921|['36', '44', '80']|['46', '44', '90']|1167|['Leslie Jones', 'Timothy Daugherty', 'Dwight Walker']
1811914|02/24/2020 07:00 PM|486890|486840|['40', '27', '67']|['32', '50', '82']|11500|['Bert Smith', 'Doug Shows', 'Mike Stephens']
1811913|02/24/2020 07:00 PM|486713|486687|['28', '29', '57']|['34', '33', '67']|8333|['Patrick Adams', 'Jeffrey Anderson', 'Doug Sirmons']
1811923|02/24/2020 07:30 PM|486940|486771|['20', '35', '55']|['30', '48', '78']|805|['Frank Raposo', 'Jon Broska', 'Aaron Chambliss']
1811918|02/24/2020 07:30 PM|486902|486941|['27', '35', '62']|['43', '40', '83']|2835|['Byron Taylor', 'Michael Terry', 'Keith Fogleman']
1811921|02/24/2020 07:30 PM|486861|486942|['27', '38', '65']|['34', '46', '80']|1496|['Brandon Williams', 'Raymond Styons', 'Olandis Poole']
1811915|02/24/2020 08:00 PM|486929|486865|['31', '28', '59']|['37', '34', '71']|15354|['John Higgins', 'Paul Szelc', 'Bo Boroski']
1811927|02/24/2020 08:00 PM|486654|486837|['22', '34', '56']|['28', '34', '62']|1793|['Keith Bennett', 'Freddie Williams', 'G. DeBardelaben']
1811924|02/24/2020 08:30 PM|486684|486737|['27', '34', '11', '72']|['32', '29', '13', '74']|1376|[]
1811922|02/24/2020 08:30 PM|486974|486914|['33', '55', '88']|['31', '38', '69']|987|['Byron Jarrett-R', 'Calvin Shelby-U1', 'Bryon Evans-U2']
1811917|02/24/2020 08:30 PM|486758|486754|['44', '36', '80']|['29', '48', '77']|1010|['Patrick Evans', 'Johnny Wilkins', 'Antonio Petty']
1811920|02/24/2020 08:30 PM|486666|486753|['40', '24', '64']|['21', '16', '37']|-1|['1', '024']
1811926|02/24/2020 09:00 PM|486960|486878|['25', '33', '58']|['35', '48', '83']|16300|['Keith Kimble', 'Ray Natili', 'Kipp Kissinger']
1811931|02/25/2020 07:00 PM|486683|486871|['25', '34', '59']|['41', '24', '65']|13791|['Chance Moore', 'Ray Natili', 'Kipp Kissinger']
1811932|02/25/2020 07:00 PM|486915|486766|['24', '34', '58']|['31', '36', '67']|9121|['Mike Nance', 'Chuck Jones', 'Jeffrey Anderson']
1811952|02/25/2020 07:00 PM|486872|486909|['33', '37', '70']|['27', '51', '78']|14797|['Paul Szelc', 'DJ Carstensen', 'Larry Scirotto']
1811951|02/25/2020 07:00 PM|486881|486817|['23', '26', '49']|['39', '35', '74']|2888|['Mike  Eades', 'Tony Chiazza', 'Lee Cassell']
